fid,street_id,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m
496,T09995I,14.68421052631579,30.0,12.569620253164556,30.0
497,T11274H,12.0,12.0,12.136363636363637,15.0
498,T15386E,14.454545454545455,36.0,12.137931034482758,36.0
499,T00687P,16.03448275862069,21.0,16.717557251908396,24.0
500,T12673W,12.0,12.0,11.806451612903226,12.0
501,T11582Q,9.428571428571429,15.0,7.95,15.0
502,T11954Y,12.0,12.0,12.0,12.0
503,T08404W,12.0,12.0,12.0,12.0
504,T07829N,11.40625,18.0,11.479338842975206,18.0
505,T05541S,12.065934065934066,18.0,12.169014084507042,36.0
506,T21082G,14.5,27.0,17.0,30.0
507,T08760N,14.0,24.0,12.909090909090908,24.0
508,T12935Z,5.6571428571428575,15.0,5.275862068965517,21.0
509,T12987L,16.90909090909091,27.0,17.79310344827586,27.0
510,T05734Z,15.0,27.0,15.074074074074074,39.0
511,T21531K,10.2,27.0,10.293103448275861,27.0
512,T21513I,27.214285714285715,51.0,25.147058823529413,51.0
513,T07860M,11.736842105263158,27.0,12.670212765957446,27.0
514,T08057X,19.471698113207548,33.0,17.051470588235293,33.0
515,RL0021U,0.0,0.0,0.0,0.0
516,T01740H,18.0,30.0,18.0,30.0
517,T02209X,22.058823529411764,33.0,19.27777777777778,36.0
518,T07238W,13.988372093023257,36.0,13.844594594594595,36.0
519,T07921I,17.82857142857143,39.0,14.173469387755102,39.0
520,T10672N,12.0,12.0,12.0,12.0
521,T03181G,19.73076923076923,33.0,18.55,36.0
522,T09243B,14.228571428571428,30.0,11.571428571428571,30.0
523,T21283N,8.785714285714286,12.0,7.469387755102041,12.0
524,T17618J,20.17241379310345,33.0,17.865168539325843,33.0
525,T16637I,18.047619047619047,24.0,17.363636363636363,24.0
526,T19104W,12.0,12.0,10.4,24.0
527,T07351W,14.5,24.0,13.833333333333334,24.0
528,T17627K,31.2,51.0,28.2,51.0
529,T02090A,19.76923076923077,63.0,16.976190476190474,63.0
530,T21304B,11.264705882352942,12.0,11.095744680851064,12.0
531,T07165W,10.5,12.0,10.363636363636363,15.0
532,T05189W,12.0,12.0,12.0,12.0
533,T02825P,12.391304347826088,21.0,11.566666666666666,21.0
534,T03476S,12.0,12.0,12.0,12.0
535,T05909E,14.763157894736842,42.0,15.567567567567568,42.0
536,T14653A,12.333333333333334,15.0,12.23076923076923,15.0
537,T19798K,13.705882352941176,21.0,15.381578947368421,30.0
538,T16913J,12.0,12.0,12.0,12.0
539,T12371L,12.17910447761194,18.0,12.218978102189782,18.0
540,T09595W,22.8,48.0,23.058823529411764,51.0
541,T15382A,24.0,33.0,21.72222222222222,33.0
542,RD0099U,12.0,12.0,12.0,12.0
543,T15301J,8.5,12.0,9.923076923076923,18.0
544,T17598W,19.363636363636363,48.0,14.30232558139535,48.0
545,T09249H,18.352941176470587,30.0,12.958333333333334,42.0
546,T08239B,11.45,30.0,12.769736842105264,33.0
547,T14523R,13.24390243902439,27.0,12.491379310344827,33.0
548,T03356L,15.06,36.0,14.27027027027027,36.0
549,T05139M,12.0,12.0,13.333333333333334,24.0
550,T02564N,14.59322033898305,33.0,13.285714285714286,33.0
551,T02786Z,11.842105263157896,12.0,12.413793103448276,30.0
552,T14840B,18.529411764705884,39.0,15.257142857142858,39.0
553,T18807Q,6.333333333333333,12.0,5.538461538461538,15.0
554,T06150L,10.220338983050848,30.0,9.407407407407407,30.0
555,T00402O,14.0,21.0,15.6,27.0
556,T14663C,13.5,27.0,12.862068965517242,27.0
557,T06291X,10.37704918032787,30.0,9.58904109589041,30.0
558,T01808K,12.72972972972973,30.0,14.659090909090908,30.0
559,T00102F,20.0,22.0,18.724137931034484,24.0
560,T08438G,9.692307692307692,12.0,8.806451612903226,24.0
561,T19212Z,28.0,39.0,28.714285714285715,42.0
562,T09984F,10.5,24.0,10.872340425531915,27.0
563,T19536Q,12.0,12.0,12.0,12.0
564,T11891A,5.823529411764706,12.0,7.181818181818182,21.0
565,T21061B,8.386363636363637,18.0,8.909638554216867,21.0
566,T06939O,11.28,21.0,11.571428571428571,24.0
567,T03679B,18.166666666666668,27.0,18.774193548387096,27.0
568,T17216V,17.4,39.0,17.6,39.0
569,T21329K,12.0,12.0,10.548387096774194,12.0
570,T05777K,12.26086956521739,27.0,14.514705882352942,39.0
571,T12929B,3.8333333333333335,6.0,4.44,9.0
572,T11782W,5.538461538461538,12.0,5.653846153846154,12.0
573,T10589T,12.0,12.0,12.0,12.0
574,T17114Q,11.857142857142858,15.0,12.511111111111111,24.0
575,T11041S,12.0,12.0,12.0,12.0
576,T08027R,10.56,21.0,11.443708609271523,24.0
577,T11646P,10.5,18.0,48.05714285714286,288.4
578,T19082H,12.0,12.0,12.0,12.0
579,RD0014N,12.72,18.0,12.580645161290322,21.0
580,T18827U,21.142857142857142,33.0,18.41860465116279,33.0
581,T06103E,8.515384615384615,27.0,8.453488372093023,30.0
582,T08769W,21.352941176470587,39.0,19.434782608695652,39.0
583,T19587B,20.142857142857142,39.0,16.692307692307693,39.0
584,T00038O,17.916666666666668,20.0,18.76923076923077,21.0
585,T18453K,11.1,12.0,11.142857142857142,12.0
586,T03066E,12.088235294117647,30.0,11.548872180451127,33.0
587,T03416G,11.50909090909091,12.0,11.69767441860465,12.0
588,T20917U,11.8125,12.0,12.538461538461538,21.0
589,T02396P,18.473684210526315,30.0,17.666666666666668,36.0
590,T07757O,12.0,24.0,12.169811320754716,24.0
591,T20780V,12.0,12.0,11.357142857142858,12.0
592,T21307E,11.605263157894736,12.0,11.067307692307692,12.0
593,T08544H,9.15,12.0,9.514285714285714,12.0
594,T02164B,22.68,63.0,18.59259259259259,63.0
595,T13371P,11.25,21.0,14.571428571428571,24.0
596,T09754T,18.666666666666668,51.0,20.5,51.0
597,T11731L,6.0,12.0,5.571428571428571,12.0
598,T06069T,11.472527472527473,33.0,11.825242718446601,33.0
599,T20995I,13.178571428571429,18.0,11.8,18.0
600,T12990G,18.46153846153846,24.0,16.956521739130434,24.0
601,T10605C,12.0,12.0,12.0,12.0
602,T17751N,17.333333333333332,24.0,17.1875,39.0
603,T16881S,22.714285714285715,36.0,18.84,36.0
604,T03180F,20.678571428571427,36.0,21.609375,36.0
605,T00225P,15.5,27.0,15.03125,35.0
606,T13883I,4.363636363636363,12.0,4.170731707317073,12.0
607,T16189F,9.0,9.0,11.4,12.0
608,P13230,17.491525423728813,24.0,17.266666666666666,24.0
609,T15899Y,11.0,18.0,6.545454545454546,18.0
610,T11872X,0.0,0.0,4.5,6.0
611,T09756V,8.076923076923077,30.0,9.972972972972974,30.0
612,T20773W,11.877551020408163,12.0,11.953125,12.0
613,T00366B,14.542372881355933,24.0,15.548076923076923,27.0
614,T16714E,12.0,12.0,7.0,12.0
615,RD0126V,12.0,12.0,12.0,12.0
616,T02125U,21.0,33.0,19.103448275862068,36.0
617,T21317G,11.25,12.0,9.428571428571429,12.0
618,T17434D,4.7368421052631575,12.0,4.565217391304348,12.0
619,T21144D,22.227272727272727,39.0,17.7,39.0
620,T03674W,17.142857142857142,27.0,17.468354430379748,27.0
621,T04221B,15.083333333333334,33.0,16.48854961832061,33.0
622,T17966A,14.590909090909092,18.0,13.3,27.0
623,T14025E,12.0,12.0,5.357142857142857,12.0
624,T12179N,12.0,12.0,12.0,12.0
625,T07118P,30.6,33.0,29.166666666666668,54.0
626,T01806I,12.0,12.0,12.068181818181818,24.0
627,T20144Z,9.631578947368421,24.0,10.838709677419354,51.0
628,T12033W,12.125,18.0,12.497977528089887,50.32
629,T00250Q,14.0625,15.0,14.783783783783784,35.0
630,T15698R,17.09433962264151,21.0,16.941176470588236,24.0
631,T12411C,12.0,12.0,12.0,12.0
632,T17261A,10.714285714285714,30.0,9.952095808383234,30.0
633,T13110W,13.2,21.0,26.666666666666668,154.0
634,T08773S,12.428571428571429,18.0,13.054054054054054,27.0
635,T10824L,13.242857142857142,24.0,13.03125,24.0
636,T12422F,11.88,12.0,12.446808510638299,21.0
637,T01468K,17.75,24.0,17.595238095238095,24.0
638,T11015Q,12.0,12.0,12.128571428571428,18.0
639,T20476Q,20.5,36.0,20.076923076923077,36.0
640,T12646T,10.909090909090908,36.0,5.72,36.0
641,T17577R,12.13953488372093,36.0,12.444444444444445,36.0
642,T05883L,18.3,30.0,15.456521739130435,30.0
643,T08812I,12.576923076923077,21.0,14.360655737704919,36.0
644,T17774U,13.5,24.0,13.380952380952381,30.0
645,T15998A,12.0,12.0,12.0,12.0
646,T01215R,15.9,24.0,15.461538461538462,24.0
647,T17965Z,14.625,18.0,14.419354838709678,39.0
648,T10996E,12.0,12.0,11.7375,12.0
649,T07855P,13.173913043478262,27.0,13.53125,30.0
650,T14073M,11.88888888888889,24.0,12.483870967741936,36.0
651,T11896F,23.04,63.0,18.807692307692307,63.0
652,T09681T,30.0,51.0,29.923076923076923,51.0
653,T21137E,24.0,33.0,20.29245283018868,33.0
654,T15216N,20.4,27.0,12.0,27.0
655,T03477T,12.0,12.0,12.0,12.0
656,T15920E,12.652173913043478,21.0,12.31578947368421,45.0
657,T20501A,30.5,39.0,29.04,39.0
658,T06742D,14.526315789473685,24.0,14.052631578947368,24.0
659,T17745P,21.0,27.0,19.258064516129032,27.0
660,T16503V,31.285714285714285,75.0,32.8421052631579,75.0
661,T08292G,18.923076923076923,33.0,18.933333333333334,33.0
662,T07721C,11.041666666666666,21.0,12.234375,33.0
663,T10787X,12.0,12.0,12.15,18.0
664,T02631H,23.032258064516128,33.0,21.310344827586206,33.0
665,T04363O,20.333333333333332,30.0,19.017857142857142,30.0
666,T00216O,15.666666666666666,35.0,15.344827586206897,35.0
667,T06027J,9.789473684210526,24.0,11.592391304347826,33.0
668,T09221V,10.829268292682928,27.0,10.76842105263158,27.0
669,T01420U,20.513513513513512,24.0,18.811764705882354,30.0
670,T19398Y,12.088235294117647,18.0,12.0,21.0
671,T13007Y,25.285714285714285,51.0,23.482758620689655,51.0
672,T07453B,12.2,21.0,13.206896551724139,24.0
673,T16380C,23.5,39.0,20.7,39.0
674,T04253J,21.72,30.0,17.470588235294116,33.0
675,T09019V,18.50943396226415,33.0,16.63448275862069,33.0
676,T03518L,16.823529411764707,27.0,16.34090909090909,27.0
677,T04951C,8.75,12.0,9.891891891891891,12.0
678,T06572D,10.6,18.0,7.596774193548387,24.0
679,T02947Y,11.529411764705882,12.0,11.729508196721312,12.0
680,T04914X,12.433734939759036,27.0,12.661290322580646,27.0
681,RL0009I,0.0,0.0,10.0,12.0
682,T03533K,15.821917808219178,27.0,16.037837837837838,30.0
683,T04281N,21.0,30.0,18.833333333333332,30.0
684,T13136G,15.0,24.0,12.75,24.0
685,T04936D,12.0,12.0,11.345454545454546,15.0
686,T16738M,21.75,30.0,9.652173913043478,33.0
687,T14242L,15.214285714285714,30.0,16.043478260869566,45.0
688,T08531C,8.428571428571429,12.0,8.944444444444445,12.0
689,T08519G,12.666666666666666,18.0,11.25,18.0
690,T19254J,19.571428571428573,36.0,16.734375,36.0
691,T11341B,18.818181818181817,33.0,21.026086956521738,39.0
692,T17597V,18.5,48.0,14.41304347826087,48.0
693,T10588S,12.0,12.0,12.0,12.0
694,T14431O,14.020408163265307,27.0,12.756302521008404,33.0
695,T18213W,23.307692307692307,33.0,19.953488372093023,33.0
696,T06302J,11.75,30.0,8.92468619246862,30.0
697,T21460M,9.75,12.0,8.7,15.0
698,T02568R,15.6,30.0,15.11111111111111,30.0
699,T19220Z,13.8,15.0,15.0,21.0
700,T00120H,18.583333333333332,22.0,18.47826086956522,22.0
701,VA0012L,3.0,3.0,10.5,12.0
702,T13398A,20.75,39.0,19.392857142857142,39.0
703,T20696A,17.936842105263157,27.0,17.724489795918366,27.0
704,T20658U,12.0,21.0,7.636363636363637,21.0
705,T13763B,12.0,12.0,12.0,12.0
706,RD0010J,14.25,15.0,15.176470588235293,27.0
707,T16007K,0.0,0.0,3.0,3.0
708,T07491H,12.0,12.0,12.05,15.0
709,T19894J,17.5,36.0,16.22222222222222,36.0
710,T18059E,11.7,21.0,12.0,21.0
711,T20178J,18.0,30.0,21.0,39.0
712,T19789J,16.15909090909091,51.0,14.387096774193548,51.0
713,T10778W,12.0,12.0,12.0,12.0
714,T17350A,15.428571428571429,27.0,18.0,33.0
715,T19818X,27.666666666666668,33.0,25.344827586206897,33.0
716,T16740G,10.6875,30.0,8.727272727272727,33.0
717,T18970A,9.333333333333334,18.0,12.615384615384615,60.0
718,T04187Q,12.789473684210526,60.0,12.789473684210526,60.0
719,T11628N,12.0,12.0,12.0,12.0
720,T10922M,12.0,12.0,12.0,12.0
721,T05271P,12.0,21.0,10.6875,24.0
722,T01499R,16.5,24.0,16.333333333333332,24.0
723,T18787D,24.75,36.0,17.18918918918919,54.0
724,T19725T,25.666666666666668,36.0,34.95,110.0
725,T05177S,12.0,12.0,12.0,12.0
726,T17901J,17.555555555555557,33.0,15.191489361702128,33.0
727,T20017T,12.0,12.0,12.75,21.0
728,T21313C,12.0,12.0,12.0,12.0
729,T21225D,13.181818181818182,22.0,17.13157894736842,22.0
730,T20129A,12.0,12.0,12.0,12.0
731,T00901C,17.571428571428573,27.0,17.210526315789473,39.0
732,T08713G,15.652173913043478,30.0,11.875,30.0
733,T01766R,25.166666666666668,39.0,24.146341463414632,48.0
734,P21480,17.304347826086957,33.0,16.632,33.0
735,T18385P,12.0,12.0,11.271028037383177,12.0
736,T21157I,17.0,27.0,21.40909090909091,39.0
737,T13913X,12.0,12.0,12.0,12.0
738,T02544J,20.516129032258064,36.0,17.175,36.0
739,T08090Y,19.1875,36.0,17.914285714285715,36.0
740,T10809M,12.6,18.0,12.375,18.0
741,T10757R,12.0,12.0,13.272727272727273,21.0
742,T13989R,12.0,12.0,11.88888888888889,24.0
743,T02633J,12.0,12.0,12.136363636363637,15.0
744,T02185G,12.066666666666666,15.0,12.424528301886792,24.0
745,T21363M,12.0,12.0,12.153846153846153,24.0
746,T20263F,11.538461538461538,24.0,9.557142857142857,33.0
747,T03566T,17.727272727272727,33.0,16.956521739130434,33.0
748,T08849V,12.338028169014084,36.0,13.552447552447552,36.0
749,P70360,15.692307692307692,30.0,14.443548387096774,30.0
750,T21354L,16.5,24.0,17.5,30.0
751,T13011U,25.125,30.0,26.142857142857142,48.0
752,VA0017Q,12.0,12.0,11.934782608695652,18.0
753,T04427N,13.2,24.0,14.207142857142857,24.0
754,T18766Y,16.857142857142858,21.0,16.4234693877551,27.0
755,T08385K,12.0,12.0,12.0,12.0
756,T13841Y,0.0,0.0,6.0,6.0
757,T12529P,9.0,12.0,6.774193548387097,12.0
758,T05994R,10.384615384615385,24.0,9.681818181818182,33.0
759,T08262A,19.09090909090909,24.0,19.785714285714285,33.0
760,T03278O,15.17142857142857,30.0,14.20945945945946,33.0
761,T14700Q,19.0,39.0,18.25531914893617,39.0
762,T04895L,12.0,12.0,12.137254901960784,24.0
763,T18381L,19.846153846153847,33.0,17.621052631578948,33.0
764,T21290M,9.0,15.0,10.090909090909092,24.0
765,P72690,12.0,12.0,11.965317919075144,15.0
766,T11937X,12.193548387096774,18.0,12.408,21.0
767,T00063P,19.666666666666668,39.0,19.428571428571427,39.0
768,T06855L,10.0,18.0,7.25,18.0
769,T16736K,5.1,12.0,5.181818181818182,12.0
770,T21504H,6.545454545454546,18.0,5.85,18.0
771,T14651Y,21.6,27.0,25.875,36.0
772,T10069A,11.5,18.0,12.5,18.0
773,T08875X,13.411764705882353,33.0,13.09478672985782,33.0
774,T07719I,11.23728813559322,21.0,11.865384615384615,24.0
775,T18158G,10.953488372093023,36.0,12.181818181818182,39.0
776,T17900I,13.75,24.0,12.412213740458014,27.0
777,T04903U,12.0,12.0,12.0,12.0
778,T00175W,14.0,18.0,14.304347826086957,22.0
779,T17709L,12.444444444444445,24.0,12.102564102564102,24.0
780,T02888E,18.0,48.0,18.375,48.0
781,T03536N,15.54,27.0,15.801980198019802,30.0
782,T07535C,6.6923076923076925,12.0,7.206521739130435,15.0
783,T11831O,12.0,12.0,4.8,12.0
784,T05413L,3.875,6.0,4.148936170212766,12.0
785,T02414A,24.55263157894737,36.0,19.57894736842105,36.0
786,T10067Y,21.666666666666668,36.0,16.928571428571427,36.0
787,T19885I,12.0,12.0,12.0,12.0
788,T17334A,16.105263157894736,36.0,17.048780487804876,36.0
789,T01918P,12.403846153846153,21.0,12.244444444444444,24.0
790,T04548V,13.956521739130435,27.0,12.633540372670808,27.0
791,T20531G,15.23076923076923,33.0,16.258064516129032,36.0
792,T02055X,19.05,33.0,18.61764705882353,33.0
793,T16318W,4.434782608695652,12.0,4.9393939393939394,21.0
794,T06166T,14.142857142857142,39.0,11.741721854304636,39.0
795,T02550H,25.125,33.0,22.816901408450704,36.0
796,T18041U,0.0,0.0,12.0,12.0
797,RL0060H,0.0,0.0,0.0,0.0
798,T01961S,18.387096774193548,27.0,17.353846153846153,44.0
799,T05937I,15.0,27.0,15.77027027027027,27.0
800,T03164F,10.75,21.0,10.470588235294118,27.0
801,T06887T,16.5,30.0,17.01769911504425,36.0
802,T19426L,15.12,27.0,13.610526315789473,27.0
803,T01196F,21.36,33.0,19.4,33.0
804,T15884R,12.0,21.0,7.333333333333333,21.0
805,RD0032F,18.0,18.0,9.75,18.0
806,T10122O,7.862068965517241,21.0,8.484375,24.0
807,T07025L,10.75,21.0,9.324324324324325,21.0
808,T03293N,12.218181818181819,30.0,12.251612903225807,30.0
809,T03543M,16.0,24.0,15.966666666666667,27.0
810,T10841M,12.0,24.0,12.044776119402986,24.0
811,P12610,17.175,33.0,17.21875,33.0
812,T11096H,12.0,12.0,12.0,12.0
813,T11964A,11.971014492753623,12.0,11.98611111111111,12.0
814,T16856R,35.142857142857146,36.0,18.236842105263158,39.0
815,T08604C,8.4,12.0,7.578947368421052,12.0
816,T03423F,12.0,12.0,11.853146853146853,12.0
817,T18228D,13.8,21.0,13.0,21.0
818,T09478S,11.8125,12.0,11.561797752808989,12.0
819,T09833R,22.714285714285715,36.0,18.705882352941178,36.0
820,T04379W,13.945945945945946,24.0,12.787878787878787,24.0
821,T05508R,12.277777777777779,18.0,13.2,39.0
822,T19902S,12.0,12.0,12.452830188679245,36.0
823,T07262W,14.63265306122449,39.0,13.747252747252746,39.0
824,T00403P,14.0,21.0,16.0,27.0
825,T00100D,20.333333333333332,22.0,18.451612903225808,22.0
826,T03749Y,0.0,0.0,9.75,18.0
827,T03716P,12.0,18.0,17.727272727272727,33.0
828,T00727G,17.444444444444443,45.0,17.166666666666668,45.0
829,T07146T,23.625,36.0,21.818181818181817,39.0
830,T08982Z,12.0,12.0,12.0,12.0
831,T08699Z,7.285714285714286,12.0,7.6875,18.0
832,T10198I,24.346153846153847,33.0,21.23076923076923,33.0
833,T13787J,12.0,12.0,12.0,12.0
834,T12751T,12.821052631578947,21.0,12.917098445595855,21.0
835,T03405D,11.875,15.0,11.835616438356164,21.0
836,T02920N,12.0,12.0,11.679389312977099,12.0
837,T11660N,3.923076923076923,6.0,4.25,6.0
838,T20972B,12.0,12.0,11.542857142857143,12.0
839,T08500V,14.558823529411764,24.0,16.2375,33.0
840,T18382M,21.571428571428573,33.0,18.388235294117646,33.0
841,T03667X,15.73728813559322,33.0,16.299295774647888,36.0
842,T12969J,4.5,6.0,4.434782608695652,9.0
843,T02127W,16.5,30.0,17.15625,33.0
844,T02004M,12.0,12.0,12.0,12.0
845,T07281Z,18.107142857142858,39.0,13.733333333333333,39.0
846,T00138R,16.272727272727273,24.0,16.0,24.0
847,T07460A,12.0,12.0,12.0,12.0
848,T20353G,30.9,42.0,32.526315789473685,42.0
849,T04650S,12.470588235294118,18.0,12.454545454545455,21.0
850,T11395P,13.0,30.0,14.709090909090909,36.0
851,T16373D,12.0,12.0,12.0,12.0
852,T04771A,17.181818181818183,33.0,16.601941747572816,33.0
853,T14521P,12.0,12.0,10.75,24.0
854,T01815J,16.457142857142856,30.0,15.39622641509434,30.0
855,T07560D,14.612903225806452,24.0,13.944444444444445,24.0
856,T14208J,21.0,27.0,14.571428571428571,27.0
857,T15532W,0.0,0.0,12.0,12.0
858,T05677H,21.666666666666668,30.0,19.941176470588236,45.0
859,T04580V,12.6,24.0,14.15625,33.0
860,T12855A,4.9411764705882355,12.0,4.814516129032258,12.0
861,T08253Z,16.0,24.0,19.21276595744681,33.0
862,T01932N,12.130434782608695,18.0,12.097560975609756,18.0
863,T07047R,20.0,21.0,17.4,24.0
864,T11693W,13.7,24.0,12.206896551724139,30.0
865,T08497R,14.25,24.0,16.5,33.0
866,T05625V,14.142857142857142,21.0,10.411764705882353,21.0
867,T02503A,17.1,24.0,14.735294117647058,24.0
868,T17785X,9.0,12.0,10.695652173913043,21.0
869,T16103J,11.678571428571429,12.0,11.842105263157896,12.0
870,T16730E,6.0,9.0,6.0,9.0
871,T18260D,16.5,30.0,14.25,30.0
872,T02810I,11.806451612903226,12.0,11.74736842105263,18.0
873,T08291F,13.214285714285714,27.0,13.952380952380953,33.0
874,T18222X,11.1,18.0,14.217391304347826,30.0
875,T01225T,13.140845070422536,24.0,14.035242290748899,30.0
876,T20948B,11.40983606557377,21.0,11.678571428571429,21.0
877,RD0065M,0.0,0.0,12.352941176470589,18.0
878,T04544R,18.3,27.0,15.23076923076923,27.0
879,T00772L,16.12,27.0,16.0427807486631,27.0
880,T07137S,24.692307692307693,36.0,23.625,57.0
881,T00447B,15.9,24.0,17.584158415841586,27.0
882,T02588V,18.26086956521739,33.0,18.619565217391305,33.0
883,T01429D,16.178571428571427,30.0,17.661971830985916,30.0
884,T19367R,11.516129032258064,30.0,9.626373626373626,30.0
885,T05552V,19.5,51.0,14.142857142857142,51.0
886,T05495D,14.4,33.0,14.461538461538462,33.0
887,T01256A,17.076923076923077,24.0,16.485436893203882,24.0
888,T19559X,24.0,42.0,21.6,42.0
889,T19504I,21.857142857142858,39.0,19.5,39.0
890,T12532K,10.714285714285714,12.0,7.714285714285714,12.0
891,T20902N,0.0,0.0,17.25,30.0
892,T03401Z,11.826923076923077,12.0,12.0,21.0
893,T17276H,13.875,45.0,13.23913043478261,45.0
894,T10135T,11.477272727272727,27.0,11.742424242424242,27.0
895,RL0001A,0.0,0.0,26.1,81.0
896,T20304X,12.28125,21.0,12.21774193548387,21.0
897,T16038R,10.95,12.0,11.475,12.0
898,T03597A,11.25,12.0,11.652631578947368,12.0
899,T20912P,8.1,12.0,7.5,12.0
900,T19589D,16.5,45.0,18.583333333333332,45.0
901,T00662G,17.333333333333332,24.0,16.618181818181817,24.0
902,T03274K,13.5,30.0,13.285714285714286,30.0
903,T17386M,18.46153846153846,30.0,21.194444444444443,33.0
904,T08435D,13.5,33.0,11.903225806451612,33.0
905,T12694B,12.0,12.0,11.91588785046729,12.0
906,T11196K,12.0,12.0,11.907216494845361,12.0
907,T17727N,10.5,12.0,13.636363636363637,39.0
908,T05770D,16.285714285714285,27.0,16.142857142857142,27.0
909,T01000E,12.272727272727273,21.0,16.35483870967742,24.0
910,T06668K,12.0,12.0,11.526315789473685,21.0
911,T08265D,13.2,24.0,13.114285714285714,24.0
912,T03241B,11.95774647887324,27.0,12.520833333333334,27.0
913,T04735W,15.107142857142858,24.0,12.666666666666666,24.0
914,T16816J,6.0,9.0,6.157894736842105,9.0
915,T15577J,7.0,18.0,8.192307692307692,18.0
916,T09816Q,12.0,21.0,12.857142857142858,21.0
917,T02082A,13.846153846153847,21.0,17.09090909090909,33.0
918,T00066S,18.214285714285715,20.0,19.482758620689655,39.0
919,T06400K,9.794117647058824,30.0,12.06,33.0
920,T02921O,12.0,12.0,11.97841726618705,12.0
921,T02221T,22.846153846153847,33.0,19.235294117647058,33.0
922,T02827R,11.634146341463415,18.0,11.42608695652174,18.0
923,T18455M,12.0,12.0,11.55,12.0
924,T11227A,12.0,12.0,12.0,12.0
925,T04109C,12.0,27.0,12.6,27.0
926,T11366K,18.585365853658537,33.0,17.0,33.0
927,T14751B,5.25,12.0,5.538461538461538,12.0
928,T03087J,9.59504132231405,24.0,10.626506024096386,30.0
929,T18936Y,20.318181818181817,27.0,17.79310344827586,27.0
